imageFileName,imageStem,imagePath,fileSizeBytes,fileHash,duplicateGroupSize
516.jpg,516,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/516.jpg,72548,d8fc9b4a9242a4b63aab0ec7244ef4f96dade1b647fab5db42f99792b8ed30e5,1
517.jpg,517,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/517.jpg,49729,0fca4051c50f038504055cb9691ccee5bc218b0288d011cc0e276ab11fa2c98f,1
518.jpg,518,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/518.jpg,47975,bf0fcbaaf09b01674e18c2c0008dbb9dfb812fcf83df1a0e6739856d8dd9c80a,1
519.jpg,519,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/519.jpg,122997,a68f83ec028fdfbb70de785d22365020d0337b8495151872380b08501d6e69fe,1
52.jpg,52,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/52.jpg,76526,fa5a91aa3c842464cc5ed767ad6578859fd35f321e9f4be2eb6ef629eace16c5,1
520.jpg,520,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/520.jpg,48671,f163d5a639b813bca0c39bfe37495efb5fee958b109ea4da8c971b669e4acbd4,1
521.jpg,521,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/521.jpg,47757,38de2cafabf7f535c7bb7f554d02e4c43f6e42f8bfab2753e052e31a2d0c1c1f,1
522.jpg,522,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/522.jpg,65831,2b1a311542c16c1347bfa4f528e7d8d794cdf090320972a2835b13335d1074ab,1
523.jpg,523,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/523.jpg,59350,d5ab514e2abac3bfb6fa43c6286983ec92aff6ebfe7f1e676ff6e8061c1c5964,1
524.jpg,524,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/524.jpg,74557,f479e841e911d28ca77948008e23cad3ecd3e77980a2b526adfee3c7ab9595b4,1
525.jpg,525,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/525.jpg,41499,0f128b9c1f6f5acbfd37b36027617a0f5b01d10d6af664e8b85fec54d2ba7dc7,1
526.jpg,526,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/526.jpg,32858,7929250df3a5ad912040b56b799b4fbe29a89a0922574803dd4c177bbaf367b1,1
527.jpg,527,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/527.jpg,49323,f01e04aa04683a9c21c55449cb9b14c4b42b868ba9794041d9f1e7a579716f87,1
528.jpg,528,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/528.jpg,73874,c98c6a62af46e80354c8956f2064d75fea7216e500b15b2438e461f42179007b,1
529.jpg,529,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/529.jpg,37278,1644fd17aaa5d28027bb3aa1456fff4143382f1ca4d6003f3a13021366c8c5c2,1
53.jpg,53,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/53.jpg,41947,d4d674a47bc1e4549297e3ed197b5ead5454b2b53e3944df64166f92be08fefe,1
530.jpg,530,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/530.jpg,70148,ec2248a8d3f4724176507b57b2e1a4f4d9c028b11348b58234d1e4a159601e20,1
531.jpg,531,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/531.jpg,38821,42f7f159a500603b08ef916ab6629dc974fd1a5940c7a7b2ba6677dde87a5904,1
532.jpg,532,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/532.jpg,29515,35a1b7daab4ce994678e3c6e6f21eee5c7d4bde67ec18f6034e18170d4f08184,1
533.jpg,533,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/533.jpg,56019,0420c6f709b8ff6b48a530600d02c935792b0943fad4d6ff1ab4984f4ee92196,1
534.jpg,534,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/534.jpg,101588,8bbc83e7df15a576c37f8b351f724daa82b8266c512ca76e0ea48bd19967a140,1
535.jpg,535,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/535.jpg,27606,a775740d8bfb8e9508b99ae536f6ce673d5044f9d83240d722f176244e68f21d,1
536.jpg,536,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/536.jpg,43969,841b37a87c5cdfed8eb38925e59b0c098d11ee1875d57fab2d024ec17f6db480,1
537.jpg,537,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/537.jpg,46262,22b77e28ecb4ca79aa94e915459e26f289e66792701749de2f7f8141924ed952,1
538.jpg,538,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/538.jpg,84042,6a09237559e64941048cd921f1a3cfffec33c15651f05b19a13959771d2932f0,1
539.jpg,539,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/539.jpg,150150,71ffab9c36166cb0a7de5223f6b216f0f0ee05a5ddb7480e8a8ea467680d10b6,1
54.jpg,54,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/54.jpg,90332,5183b3986ea2067c566d5a777d788750dd0f762e3dd051606d3a0bcd168b9d27,1
540.jpg,540,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/540.jpg,60189,d344b1346cee3536305ea074e135bac8d1a212d37591a84af56e98600f1c150d,1
541.jpg,541,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/541.jpg,41119,f93968d02772afb473a4718bfbfc4256e93daae781d138410d5d79233deb39d4,1
542.jpg,542,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/542.jpg,31239,3eb71347d12bb2ff05918c6a4e3d66e0c919169e318136415fc4732d29feeb4e,1
543.jpg,543,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/543.jpg,68427,3c38bb82da72d4a4ee34526710486a9fc4a03c41c79ec8c3df92b4c10bbcfb46,1
544.jpg,544,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/544.jpg,44629,acf8b8e1f4094eaca9784226eff49d5f9230c3fd939841ffd4fee3844867a26d,1
545.jpg,545,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/545.jpg,149155,1028991c58749b43e71c915eb54b2dc24a1b69a3c53f83bd16fb25e7a890ff03,1
546.jpg,546,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/546.jpg,110642,fc726b08354fd28d031244805160f0da861ab8850be16bb838557dcdec25da97,1
547.jpg,547,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/547.jpg,81502,47cc9396d36798c6968f28713da19f517129660a0ca3ee5e388964c2e137175f,2
548.jpg,548,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/548.jpg,73507,cd240e55ca470d1e03b53032d931a66400ff6fe97006b9c0146a5dd192211860,1
549.jpg,549,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/549.jpg,90488,5e21a59e58b3384c09554c23d48122ba8c399abcbe7bc942cf187edfe94c985b,1
55.jpg,55,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/55.jpg,29559,a83701eb9a76665cd3e45c6200d457d6795bf8a474513505dcdc4562b264be35,1
550.jpg,550,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/550.jpg,44625,2ba9aead7147e1b298ef8793087585d16aea857c26d1e5fca3376a7930386e53,1
551.jpg,551,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/551.jpg,222540,08e6d47ec6cae8a17bc4ad3c8270266b931a44761dd831bfa2e866d9b1f5986c,1
552.jpg,552,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/552.jpg,40364,6b4d9b8737363ee67ac525b1178dc20c41a226f775ddfabead3fc6e0f4fb7a78,1
553.jpg,553,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/553.jpg,85555,8c3bc9493e43aef1b028f85bb8bf237602c6cfb9ca321e92b2cdca6c4310bd9a,1
554.jpg,554,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/554.jpg,84735,f759263eb57f15f4e81077e4d525a2b02ae64b36b6f4cef91881d2a0a7fb17e2,1
555.jpg,555,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/555.jpg,32779,d5472719d238b4507155ff68bf1d4b8abd2db5917232a6dc9bdf59d9970e8b27,1
556.jpg,556,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/556.jpg,54792,284da8822d003aaa18c1dd3134364940efaadc1c21dd98ab38f84ca6bcfb5b7d,1
557.jpg,557,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/557.jpg,89944,7aaecd8fc67ca53442f769ab3bb5ff303115601809f2d33b6fa2e677d205596d,1
558.jpg,558,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/558.jpg,31548,9f72a5603754ebcbd823d673c809dbeb28ed76443c260df514062a75f2521b55,1
559.jpg,559,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/559.jpg,89728,1e1e33a29d77f8f9604be7141a85f3c2e638f7e6872660c55bbf11a7702eb363,1
56.jpg,56,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/56.jpg,75021,f5fba4ed668226386b0f519c8550aa26e382a8a39b3254a730692d382f976055,1
560.jpg,560,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/560.jpg,97252,f197a7f06c0a430d2617757255fce32256906772d42b5a90566fe551b48c883d,1
561.jpg,561,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/561.jpg,90700,d29486b2ae5e54b56c1b8d3836240003a4e611637653dde981c8931e93e248e3,1
562.jpg,562,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/562.jpg,78270,5139f8f4a4e7c6617c3ffb80979bbf7ff3d27bfbda7a71226990c3567865aab6,1
563.jpg,563,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/563.jpg,92208,1876c2ea621a76e745275346bcf48b0ab5c8158640e8dfb5e78d1e3709342266,1
564.jpg,564,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/564.jpg,49823,300bc3d23056922764a25ec467a2c638623e92e37c86bf3656798a70117ca1ba,1
565.jpg,565,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/565.jpg,63852,ed9ff90a27b997e13bbc08a4add814497ea646909d4e66f47c7aadf7d6a48e14,2
566.jpg,566,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/566.jpg,63812,6b8e9700929533cbf6930cc3b0c3c72eb0c4fe7b71e79d9848afaab9e6423d8a,1
567.jpg,567,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/567.jpg,35741,31d1ec60100a84de051d1522518ccef73c77a39d39c5f189503c5c8a9905ab39,1
568.jpg,568,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/568.jpg,38989,f29b4f3f42f1a82ac662a368ec1cf2814a99d7492b9ca614ddc59b1a539300fc,1
569.jpg,569,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/569.jpg,30712,e829120d08271c6f1f9eb3524304050a2d9625e8cac82d052fafea0e11ba008d,1
57.jpg,57,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/57.jpg,110859,69cbcbfc0f4fd6a06e9bf33161bb147cf5e66c5097307bb8920d9cbee53aa82b,1
570.jpg,570,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/570.jpg,32505,241023822612f08a415b1dd183b68ccc79ba6e30e8508ffb95a307d0135c2891,1
571.jpg,571,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/571.jpg,49628,9b0a26929029c30202a1764f4650846464ceb097055eb1daa40d2a02d9697bcc,1
572.jpg,572,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/572.jpg,71075,b80d55f04ac171e56f61366810c5d67f344f5d41858b6c84b8bfaf227cb929f4,1
573.jpg,573,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/573.jpg,55215,7eb93a056351fef05b3c4c28c10ee2bffca37260646e44b92f987d66837cad1d,1
574.jpg,574,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/574.jpg,67814,d29e43048f52cbd917795e68cf831ab6cad827036d61ba6e5a0b94bb29a1a4c8,1
575.jpg,575,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/575.jpg,58128,2278cba2e1ee72a005a13f7a40bc3892b79e88d05e1d20b8d40bc581c8630efd,1
576.jpg,576,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/576.jpg,65028,d475a86a62f65e5999aafde5aa4a1bd735eea88f2304d18656d58dcdc8731883,1
577.jpg,577,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/577.jpg,32715,675c3950472423c2b2e82acec85ea1c3a89094107367d81b6dbbc1e84577f041,1
578.jpg,578,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/578.jpg,24221,d3ce35fa4b36f001a2a41ff04b8036711131b1f6a1656728be1d56ca1c89d413,1
579.jpg,579,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/579.jpg,71884,01c416f1ceb5942ccb98bd19ab061293af68adc06d9636101931645974497e13,1
58.jpg,58,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/58.jpg,44886,cd6355ac9e90a33056a2a4eb327e762ee1349d4c7f99343de90365f8094e913b,1
580.jpg,580,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/580.jpg,88792,3b40a7add26cf6a437d451ffe924d824dbcc4fafbad00976a5287c08d61092f3,1
581.jpg,581,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/581.jpg,47188,da18639d0418ae1abf7c20328686bf3e69e18272426678b6b496895a7ef60c6a,1
582.jpg,582,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/582.jpg,30518,0dd2f5284e5e02734f0d308692ca27d1f029493b5fa784f0ac17b167433e5cfe,1
583.jpg,583,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/583.jpg,37703,0a3956b83fb93542f4a8cecbb982af7071c42abb7f1fbbd115e4152e65241376,1
584.jpg,584,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/584.jpg,47556,c965ae7f66959782498ff27d81f691254b9082b069a52609b5feb310b74c6b91,1
585.jpg,585,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/585.jpg,41565,b4803ce77faee2834cdd95ce48f8b4057cec38475bb6bab27626b725f4dafe19,1
586.jpg,586,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/586.jpg,33428,d33b326fe2c22c9dc14bbb079fbbba9111a2c0868bc7b5b9a93214491cdcc13b,1
587.jpg,587,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/587.jpg,89413,d9e53498477a6f8b4d8ee4f4e9d31fadb77190643841642f62c78797c24f9f29,1
588.jpg,588,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/588.jpg,65039,233efefcf2ecfb353ae506603c1c8569989d8a09c9ae55916a560348b6bbc5de,1
589.jpg,589,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/589.jpg,27832,66c26407b26b8b83ae377cc7295f515003eea534ff85e41876358c9b9d6223bb,1
59.jpg,59,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/59.jpg,50165,760c65bbc066a994e15fd3f3b04fc4a4d63029016ce0f1f6e4cfba28eb1aa1ef,1
590.jpg,590,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/590.jpg,33361,c78ab248a7e4d61fea3cb5f7f3f4f7d55879881f910ff8474f5a2eeafd0577c2,1
591.jpg,591,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/591.jpg,85212,e7a506e15642bd32dccb318434cd11ab636215af2d2fc26ee0cb7217aaa74256,1
592.jpg,592,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/592.jpg,53597,66e5c5d6eac1bdc105a1af1d8ac11ca275028928331b4fb2f64d1ddf24cc7d9d,1
593.jpg,593,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/593.jpg,40411,990d249cff6906fc1396f24f218e2b170a1674cc7b14d74931f29471eeaf9f81,1
594.jpg,594,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/594.jpg,40720,1da5aa12200f7c2eadcd0230cbd63ffe136d2889e3c27f0422d65ca0645bb1ce,1
595.jpg,595,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/595.jpg,74736,3169351558e35ca82293af532602205036de529edb02cb378fdcb7d5cc9a0716,1
596.jpg,596,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/596.jpg,40583,254d916d8ffd273493a4cb3d0195d845d0aff9ca03b85b5082bbfd44b1e51555,1
597.jpg,597,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/597.jpg,78869,20a7803ca498a8b697804660c40d7adb3f9a91cdf4e38dda0d380206fb2d5fed,1
598.jpg,598,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/598.jpg,56233,d67e52bf6722d6f87af918bd5ed1fefbd8e65f062db68cde735c6dce7a765611,1
599.jpg,599,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/599.jpg,69119,aec52b65117c9e515f335cef6d13e3d1307425751f71f9a9b46dd310a4c6b721,1
6.jpg,6,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/6.jpg,37746,fcc96028ed4dbaa2f02935c0eebc6f914582ceefc2e6b46e7b8f31c4914be51b,1
60.jpg,60,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/60.jpg,90956,1580d16805bdd2b85c3021d4ce1083357db0dbef1a812452632fe92470c8c229,1
600.jpg,600,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/600.jpg,31534,2e0b8185d4b561ef7297a73fd2e3f1844367f1b247b4afec5d23f69c51f05cd0,1
601.jpg,601,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/601.jpg,39938,65803b8622c73e41637b29c3451e488f2cbc3b9abfde50c035613f31793a280a,1
602.jpg,602,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/602.jpg,33961,ce95847f31108864d260ec257199861cc108f90d09f00f1457c3ad6baf5ae945,1
603.jpg,603,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/603.jpg,113917,7d6f857c123ea2cc5498d72c433493923bae53fb9a6ea241081908f3dba85431,1
604.jpg,604,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/604.jpg,57694,792adac89fcad33503da3dccf444d4685436a8670445948080f31f129b8b511d,1
605.jpg,605,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/605.jpg,72764,6f5fa80cad18821c3d9b236a324091f538d5db7673c30fb493decd5b9e9a658e,1
606.jpg,606,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/606.jpg,28735,775c68b321c76937bc7b716c25d19d5c79b91304d1a4bde46c5d970ae47f0717,1
607.jpg,607,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/607.jpg,35601,b51c8cf3f426eecb0579b9f67d0987fa5b3ea46ed2b532b458800c1e7991ca5e,1
608.jpg,608,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/608.jpg,32017,11738256f77910d3e71667aad8ecdbc06b143b14627cf589394bc4f85ad912b1,1
609.jpg,609,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/609.jpg,128415,d8b916f15394d3b9e72e69c0bf97cf3d40730eac4690a99edf999d6cfd44f0ab,1
61.jpg,61,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/61.jpg,127426,3502f5974d65f158802582844b7ecad792d685543b8e9d820317bf08918cd3ca,1
610.jpg,610,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/610.jpg,21853,66ca5a13ad4e9a73dad42d9e22ee9f11386dd7cd600f71b79f35aa5aa5a75434,1
611.jpg,611,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/611.jpg,39548,d6ac8492315aed0d0fbfd2f12722ec59051c3089b5036ce03d70b1613393a4a0,1
612.jpg,612,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/612.jpg,57019,15eb9515bb2a320f6679b3645759a5c60c5a740a425bd08a38df0cb035234c68,1
613.jpg,613,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/613.jpg,55126,8cb95264b502bf8c0b164b7a8af3d3cd7813c189de6e5d5648dfd1b4a965aa57,1
614.jpg,614,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/614.jpg,21667,5917056986d8e5c858868f1fc648801fbed8fd2b60138d71339073d4a429b6ac,1
615.jpg,615,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/615.jpg,68374,5d2f2dd57a11a8404aceba8c5be3eefbfcb127afec5838fa112d492d28b35b00,1
616.jpg,616,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/616.jpg,51764,c35a829bbbaf25c305255fb293eb240337a1e8b6b3aa9f706acffb5c1faa76a0,1
617.jpg,617,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/617.jpg,39127,8cb8050028bc0fa577049e5c7f35d8e9cb1546daadc8d6261258579aca6a37e7,1
618.jpg,618,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/618.jpg,39536,5406d139473f9a6e749e732f76511c6f6361113a9431e185ba93999bf12bafe8,1
619.jpg,619,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/619.jpg,26951,77f0eb7f608aa83c0d6f5a52a75ec714458da6b17f084122d520c9b478bf45bf,1
62.jpg,62,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/62.jpg,91914,1480a69bd1ad9fa3a5bf3777e9e1a57abb3b70b88c4ee67c90e6cc11e12dbffa,1
620.jpg,620,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataRaw/wtDataset/JPEGImages/620.jpg,92059,7badc0bf5143a5fba6c862b3b78392531873d3d5c7905c707827f1b1bb3f622e,1
